name_product,category,price_original,price_sale,discount,condition,availability,date_seen,weight_kg,shipping,merchant
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,132.99,132.99,No Discount,New,Available,2017-09-06,0.65,Undefined,Bestbuy
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,126.99,126.99,No Discount,New,Available,2017-07-26,0.65,Undefined,Bestbuy
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,137.99,137.99,No Discount,New,Available,2017-08-12,0.65,Undefined,Bestbuy
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,432.0,432.0,No Discount,New,Available,2017-08-19,0.65,Free Shipping,bhphotovideo
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,149.99,149.99,No Discount,New,Available,2018-05-27,0.65,Undefined,Bestbuy
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,1092.5,1092.5,No Discount,New,Available,2017-08-22,0.65,Free Shipping,bhphotovideo
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,468.98,468.98,No Discount,New,Available,2018-05-07,0.65,Free Shipping,bhphotovideo
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,465.43,465.43,No Discount,New,Available,2018-06-04,0.65,Free Shipping,bhphotovideo
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,154.99,139.87,10%,New,Available,2018-01-18,0.65,Standard Shipping,Beach Audio Inc
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,487.4,487.4,No Discount,New,Available,2017-08-29,0.65,Free Shipping,bhphotovideo
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,149.99,149.99,No Discount,New,Available,2017-08-15,0.65,Expedited Shipping,Walmart
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,492.0,492.0,No Discount,New,Available,2017-08-19,0.65,Free Shipping,bhphotovideo
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,136.5,136.5,No Discount,New,Available,2017-08-19,0.65,Free Shipping,bhphotovideo
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,148.59,133.99,10%,New,Available,2018-01-10,0.65,Expedited Shipping,Walmart
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,854.96,854.96,No Discount,New,Available,2017-12-05,0.65,Free Shipping,bhphotovideo
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,503.96,503.96,No Discount,New,Available,2018-04-03,0.65,Free Shipping,bhphotovideo
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,483.43,483.43,No Discount,New,Available,2017-12-05,0.65,Free Shipping,bhphotovideo
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,1058.95,1058.95,No Discount,New,Available,2017-08-22,0.65,Free Shipping,bhphotovideo
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,131.39,131.39,No Discount,New,Available,2017-07-09,0.65,Free Shipping,blinq
"4TB NETWORK OEM HDD RETAIL KIT (8 PACK, WD40EFRX, RED DRIVES)",Electronics,148.59,140.45,5%,New,Available,2017-10-24,0.65,Expedited Shipping,Walmart
CORSAIR VOID PRO RGB WIRELESS DOLBY 7.1 CHANNEL SURROUND SOUND GAMING HEADS...,Electronics,99.99,99.99,No Discount,New,Available,2018-05-26,0.39,Undefined,Bestbuy
CORSAIR VOID PRO RGB WIRELESS DOLBY 7.1 CHANNEL SURROUND SOUND GAMING HEADS...,Electronics,106.89,106.89,No Discount,New,Available,2018-03-05,0.39,Undefined,Technology Galaxy
CORSAIR VOID PRO RGB WIRELESS DOLBY 7.1 CHANNEL SURROUND SOUND GAMING HEADS...,Electronics,108.77,108.77,No Discount,New,Available,2017-09-28,0.39,Standard Shipping,Beach Audio Inc
CORSAIR VOID PRO RGB WIRELESS DOLBY 7.1 CHANNEL SURROUND SOUND GAMING HEADS...,Electronics,99.99,99.99,No Discount,New,Available,2018-04-06,0.39,Free Shipping,bhphotovideo
DETAILS ABOUT SAMSUNG GEAR FIT2 PRO FITNESS SMARTWATCH RED,Electronics,149.99,149.99,No Discount,New,Available,2018-01-09,0.0,Free Shipping,bhphotovideo
DETAILS ABOUT SAMSUNG GEAR FIT2 PRO FITNESS SMARTWATCH RED,Electronics,199.99,199.99,No Discount,New,Available,2017-12-05,0.0,Free Shipping,bhphotovideo
GET UP STAND BLUETOOTH HOME AUDIO SYSTEM,Electronics,372.46,372.46,No Discount,New,Available,2015-06-19,7.08,Free Shipping,Bestbuy
GET UP STAND BLUETOOTH HOME AUDIO SYSTEM,Electronics,249.0,249.0,No Discount,New,Available,2018-06-01,7.08,Free Shipping,bhphotovideo
GET UP STAND BLUETOOTH HOME AUDIO SYSTEM,Electronics,201.39,201.39,No Discount,New,Available,2017-10-21,7.08,Undefined,AMI Ventures Inc
GET UP STAND BLUETOOTH HOME AUDIO SYSTEM,Electronics,225.99,225.99,No Discount,New,Available,2017-08-19,7.08,Free Shipping,bhphotovideo
GET UP STAND BLUETOOTH HOME AUDIO SYSTEM,Electronics,299.99,299.99,No Discount,New,Available,2014-09-03,7.08,Undefined,Bestbuy
GET UP STAND BLUETOOTH HOME AUDIO SYSTEM,Electronics,225.99,225.99,No Discount,New,Available,2017-03-10,7.08,Undefined,Bestbuy
GET UP STAND BLUETOOTH HOME AUDIO SYSTEM,Electronics,446.49,446.49,No Discount,New,Available,2015-06-22,7.08,Free Shipping,Bestbuy
GET UP STAND BLUETOOTH HOME AUDIO SYSTEM,Electronics,201.88,201.88,No Discount,New,Available,2017-07-23,7.08,Undefined,AMI Ventures Inc
GET UP STAND BLUETOOTH HOME AUDIO SYSTEM,Electronics,214.09,214.09,No Discount,New,Available,2017-09-17,7.08,Undefined,AMI Ventures Inc
GET UP STAND BLUETOOTH HOME AUDIO SYSTEM,Electronics,249.99,249.99,No Discount,New,Available,2015-06-20,7.08,Free Shipping,Bestbuy
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,125.81,109.57,13%,New,Available,2018-02-05,1.81,Expedited Shipping,Walmart
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,109.99,109.99,No Discount,New,Available,2017-08-22,1.81,Undefined,Newegg
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,120.54,120.54,No Discount,New,Available,2017-09-28,1.81,Expedited Shipping,Walmart
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,119.99,119.99,No Discount,New,Available,2017-10-17,1.81,Free Shipping,bhphotovideo
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,265.0,144.24,46%,New,Available,2017-10-24,1.81,Undefined,OutletPC
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,159.89,159.89,No Discount,New,Available,2017-09-06,1.81,Free Shipping,outletpc
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,106.99,106.99,No Discount,New,Available,2017-03-03,1.81,Undefined,Bestbuy
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,108.49,108.49,No Discount,New,Available,2017-08-28,1.81,Free Shipping,efesales
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,108.98,108.98,No Discount,New,Available,2017-08-22,1.81,Free Shipping,emeraldpg
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,119.99,119.99,No Discount,New,Available,2015-11-25,1.81,Undefined,Bestbuy
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,10.0,10.0,No Discount,New,Available,2018-02-17,1.81,Paid Shipping,hollitronic
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,180.6,138.82,23%,New,Available,2017-07-23,1.81,Standard Shipping,UnbeatableSale
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,112.99,112.99,No Discount,New,Available,2017-03-10,1.81,Undefined,Bestbuy
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,104.99,104.99,No Discount,New,Available,2017-05-18,1.81,Undefined,Bestbuy
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,109.99,109.99,No Discount,New,Available,2017-08-29,1.81,Free Shipping,bhphotovideo
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,140.26,140.26,No Discount,New,Available,2017-08-25,1.81,Freight Shipping,UnbeatableSale
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,73.0,73.0,No Discount,New,Available,2017-09-28,1.81,Paid Shipping,nps
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,123.91,123.91,No Discount,New,Available,2017-11-12,1.81,Undefined,pcRUSH
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,112.99,112.99,No Discount,New,Available,2017-08-19,1.81,Free Shipping,bhphotovideo
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,107.99,107.99,No Discount,New,Available,2017-06-01,1.81,Undefined,Bestbuy
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,129.99,129.99,No Discount,New,Available,2018-01-12,1.81,Free Shipping,bhphotovideo
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,114.89,114.89,No Discount,New,Available,2017-10-23,1.81,Free Shipping,bhphotovideo
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,139.43,139.43,No Discount,New,Available,2017-09-11,1.81,Free Shipping,outletpc
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,123.21,123.21,No Discount,New,Available,2017-03-24,1.81,Undefined,pcRUSH
CORSAIR HYDRO SERIES H100I V2 AIO LIQUID CPU COOLER,Electronics,138.19,138.19,No Discount,New,Available,2017-08-28,1.81,Free Shipping,outletpc
PEERLESS SMARTMOUNT TILT TV WALL MOUNT FOR 42 71 FLAT PANEL TVS BLACK,Electronics,83.45,83.45,No Discount,New,Available,2017-08-19,113.4,Free Shipping,bhphotovideo
PEERLESS SMARTMOUNT TILT TV WALL MOUNT FOR 42 71 FLAT PANEL TVS BLACK,Electronics,95.99,95.99,No Discount,New,Available,2017-03-04,113.4,Undefined,Bestbuy
PEERLESS SMARTMOUNT TILT TV WALL MOUNT FOR 42 71 FLAT PANEL TVS BLACK,Electronics,95.99,95.99,No Discount,New,Available,2018-05-26,113.4,Undefined,Bestbuy
PEERLESS SMARTMOUNT TILT TV WALL MOUNT FOR 42 71 FLAT PANEL TVS BLACK,Electronics,123.28,123.28,No Discount,New,Available,2017-07-28,113.4,Standard Shipping,Walmart
R120WH2 EZFRAME 2 58.7 X 104.7 FIXED FRAME PROJECTION SCREEN,Electronics,744.0,744.0,No Discount,New,Available,2017-08-19,18.51,Free Shipping,bhphotovideo
R120WH2 EZFRAME 2 58.7 X 104.7 FIXED FRAME PROJECTION SCREEN,Electronics,478.27,478.27,No Discount,New,Available,2017-12-04,18.51,Free Shipping,bhphotovideo
R120WH2 EZFRAME 2 58.7 X 104.7 FIXED FRAME PROJECTION SCREEN,Electronics,508.99,508.99,No Discount,New,Available,2014-09-04,18.51,Free Shipping,Bestbuy
R120WH2 EZFRAME 2 58.7 X 104.7 FIXED FRAME PROJECTION SCREEN,Electronics,649.99,649.99,No Discount,New,Available,2015-11-25,18.51,Undefined,Bestbuy
R120WH2 EZFRAME 2 58.7 X 104.7 FIXED FRAME PROJECTION SCREEN,Electronics,527.99,527.99,No Discount,New,Available,2017-08-31,18.51,Undefined,Bestbuy
R120WH2 EZFRAME 2 58.7 X 104.7 FIXED FRAME PROJECTION SCREEN,Electronics,689.99,689.99,No Discount,New,Available,2014-09-04,18.51,Free Shipping,Bestbuy
R120WH2 EZFRAME 2 58.7 X 104.7 FIXED FRAME PROJECTION SCREEN,Electronics,649.99,649.99,No Discount,New,Available,2018-05-27,18.51,Undefined,Bestbuy
R120WH2 EZFRAME 2 58.7 X 104.7 FIXED FRAME PROJECTION SCREEN,Electronics,526.95,526.95,No Discount,New,Available,2018-06-01,18.51,Free Shipping,bhphotovideo
R120WH2 EZFRAME 2 58.7 X 104.7 FIXED FRAME PROJECTION SCREEN,Electronics,479.0,479.0,No Discount,New,Available,2017-08-29,18.51,Free Shipping,bhphotovideo
H.EAR GO WIRELESS SPEAKER (VIRIDIAN BLUE),Electronics,198.0,198.0,No Discount,New,Available,2016-05-06,0.79,Free Shipping,bhphotovideo
H.EAR GO WIRELESS SPEAKER (VIRIDIAN BLUE),Electronics,199.99,199.99,No Discount,New,Available,2017-03-04,0.79,Undefined,Bestbuy
H.EAR GO WIRELESS SPEAKER (VIRIDIAN BLUE),Electronics,149.99,149.99,No Discount,New,Available,2017-04-26,0.79,Undefined,Bestbuy
H.EAR GO WIRELESS SPEAKER (VIRIDIAN BLUE),Electronics,189.99,189.99,No Discount,New,Available,2017-05-09,0.79,Undefined,Bestbuy
SONY SF UY2 SERIES 64GB SDXC UHS I MEMORY CARD,Electronics,37.99,37.99,No Discount,New,Available,2017-08-19,0.01,Free Shipping,bhphotovideo
SONY SF UY2 SERIES 64GB SDXC UHS I MEMORY CARD,Electronics,39.99,39.99,No Discount,New,Available,2018-05-26,0.01,Undefined,Bestbuy
SONY SF UY2 SERIES 64GB SDXC UHS I MEMORY CARD,Electronics,37.99,37.99,No Discount,New,Available,2017-12-12,0.01,Undefined,Datavision Computer Video
SONY SF UY2 SERIES 64GB SDXC UHS I MEMORY CARD,Electronics,49.99,49.99,No Discount,New,Available,2017-11-02,0.01,Standard Shipping,Beach Camera
SONY SF UY2 SERIES 64GB SDXC UHS I MEMORY CARD,Electronics,72.99,72.99,No Discount,New,Available,2017-07-26,0.01,Undefined,Bestbuy
DEFINITIVE TECHNOLOGY SUPERCUBE 4000 8 1200 WATT POWERED SUBWOOFER BLACK,Electronics,799.98,799.98,No Discount,New,Available,2018-05-02,20.68,Undefined,Bestbuy
CORSAIR VENGEANCE LED SERIES 16GB (2PK 8GB) 2.4GHZ DDR4 DESKTOP MEMORY WITH LED LIGHTING BLACK,Electronics,129.99,129.99,No Discount,New,Available,2017-06-01,0.23,Undefined,Bestbuy
CORSAIR VENGEANCE LED SERIES 16GB (2PK 8GB) 2.4GHZ DDR4 DESKTOP MEMORY WITH LED LIGHTING BLACK,Electronics,199.99,199.99,No Discount,New,Available,2018-05-26,0.23,Undefined,Bestbuy
CORSAIR VENGEANCE LED SERIES 16GB (2PK 8GB) 2.4GHZ DDR4 DESKTOP MEMORY WITH LED LIGHTING BLACK,Electronics,149.99,149.99,No Discount,New,Available,2017-08-23,0.23,Undefined,Bestbuy
CORSAIR VENGEANCE LED SERIES 16GB (2PK 8GB) 2.4GHZ DDR4 DESKTOP MEMORY WITH LED LIGHTING BLACK,Electronics,168.95,168.95,No Discount,New,Available,2018-03-30,0.23,Free Shipping,extremenetwork
CORSAIR VENGEANCE LED SERIES 16GB (2PK 8GB) 2.4GHZ DDR4 DESKTOP MEMORY WITH LED LIGHTING BLACK,Electronics,151.99,151.99,No Discount,New,Available,2017-09-12,0.23,Undefined,Bestbuy
CORSAIR VENGEANCE LED SERIES 16GB (2PK 8GB) 2.4GHZ DDR4 DESKTOP MEMORY WITH LED LIGHTING BLACK,Electronics,179.99,179.99,No Discount,New,Available,2018-02-17,0.23,Free Shipping,electr0nicsrus
CORSAIR VENGEANCE LED SERIES 16GB (2PK 8GB) 2.4GHZ DDR4 DESKTOP MEMORY WITH LED LIGHTING BLACK,Electronics,139.99,139.99,No Discount,New,Available,2017-07-26,0.23,Undefined,Bestbuy
CORSAIR VENGEANCE LED SERIES 16GB (2PK 8GB) 2.4GHZ DDR4 DESKTOP MEMORY WITH LED LIGHTING BLACK,Electronics,189.99,189.99,No Discount,New,Available,2018-05-26,0.23,Undefined,Bestbuy
CORSAIR VENGEANCE LED SERIES 16GB (2PK 8GB) 2.4GHZ DDR4 DESKTOP MEMORY WITH LED LIGHTING BLACK,Electronics,174.9,174.9,No Discount,New,Available,2018-02-17,0.23,Free Shipping,istrawberrize
CORSAIR VENGEANCE LED SERIES 16GB (2PK 8GB) 2.4GHZ DDR4 DESKTOP MEMORY WITH LED LIGHTING BLACK,Electronics,154.99,154.99,No Discount,New,Available,2017-09-18,0.23,Undefined,Bestbuy
CORSAIR VENGEANCE LED SERIES 16GB (2PK 8GB) 2.4GHZ DDR4 DESKTOP MEMORY WITH LED LIGHTING BLACK,Electronics,161.99,161.99,No Discount,New,Available,2017-10-10,0.23,Undefined,Bestbuy
DENON 1295W 7.2 CH. HI RES WITH HEOS 4K ULTRA HD A V HOME THEATER RECEIVER BLACK,Electronics,579.0,579.0,No Discount,New,Available,2017-07-23,9.39,Undefined,Electronics Expo (Authorized Dealer)
DENON 1295W 7.2 CH. HI RES WITH HEOS 4K ULTRA HD A V HOME THEATER RECEIVER BLACK,Electronics,499.0,499.0,No Discount,New,Available,2017-08-19,9.39,Free Shipping,bhphotovideo
DENON 1295W 7.2 CH. HI RES WITH HEOS 4K ULTRA HD A V HOME THEATER RECEIVER BLACK,Electronics,550.99,550.99,No Discount,New,Available,2018-05-26,9.39,Undefined,Bestbuy
DENON 1295W 7.2 CH. HI RES WITH HEOS 4K ULTRA HD A V HOME THEATER RECEIVER BLACK,Electronics,579.99,579.99,No Discount,New,Available,2018-05-26,9.39,Undefined,Bestbuy
DENON 1295W 7.2 CH. HI RES WITH HEOS 4K ULTRA HD A V HOME THEATER RECEIVER BLACK,Electronics,579.99,579.99,No Discount,New,Available,2017-07-26,9.39,Undefined,Bestbuy
DENON 1295W 7.2 CH. HI RES WITH HEOS 4K ULTRA HD A V HOME THEATER RECEIVER BLACK,Electronics,579.0,579.0,No Discount,New,Available,2017-08-19,9.39,Free Shipping,bhphotovideo
DENON 1295W 7.2 CH. HI RES WITH HEOS 4K ULTRA HD A V HOME THEATER RECEIVER BLACK,Electronics,449.0,449.0,No Discount,New,Available,2018-05-04,9.39,Free Shipping,bhphotovideo
"64GB HIGH SPEED MICROSDXC UHS I MEMORY CARD (CLASS 10, U3)",Electronics,59.95,59.95,No Discount,New,Available,2017-12-05,0.01,Free Shipping,bhphotovideo
"64GB HIGH SPEED MICROSDXC UHS I MEMORY CARD (CLASS 10, U3)",Electronics,54.95,54.95,No Discount,New,Available,2017-10-17,0.01,Free Shipping,bhphotovideo
"64GB HIGH SPEED MICROSDXC UHS I MEMORY CARD (CLASS 10, U3)",Electronics,60.0,60.0,No Discount,New,Available,2017-08-19,0.01,Free Shipping,bhphotovideo
"64GB HIGH SPEED MICROSDXC UHS I MEMORY CARD (CLASS 10, U3)",Electronics,74.99,74.99,No Discount,New,Available,2017-05-01,0.01,Undefined,Bestbuy
"64GB HIGH SPEED MICROSDXC UHS I MEMORY CARD (CLASS 10, U3)",Electronics,58.19,58.19,No Discount,New,Available,2017-03-05,0.01,Undefined,Bestbuy
MARTINLOGAN AXIS 5 1 4 2 1 2 WAY IN WALL SPEAKER (EACH) PAINTABLE WHITE,Electronics,1149.99,1149.99,No Discount,New,Available,2015-11-30,5.9,Undefined,Bestbuy
MARTINLOGAN AXIS 5 1 4 2 1 2 WAY IN WALL SPEAKER (EACH) PAINTABLE WHITE,Electronics,1149.99,1149.99,No Discount,New,Available,2018-05-27,5.9,Undefined,Bestbuy
RUSSOUND ACCLAIM 5 SERIES 100W 2 WAY INDOOR OUTDOOR SPEAKERS (PAIR) BLACK,Electronics,146.98,146.98,No Discount,New,Available,2018-05-27,1.77,Undefined,Bestbuy
RUSSOUND ACCLAIM 5 SERIES 100W 2 WAY INDOOR OUTDOOR SPEAKERS (PAIR) BLACK,Electronics,99.99,99.99,No Discount,New,Available,2015-11-30,1.77,Undefined,Bestbuy
RUSSOUND ACCLAIM 5 SERIES 100W 2 WAY INDOOR OUTDOOR SPEAKERS (PAIR) BLACK,Electronics,100.99,100.99,No Discount,New,Available,2017-06-01,1.77,Undefined,Bestbuy
RUSSOUND ACCLAIM 5 SERIES 100W 2 WAY INDOOR OUTDOOR SPEAKERS (PAIR) BLACK,Electronics,199.99,199.99,No Discount,New,Available,2015-11-30,1.77,Undefined,Bestbuy
AUDIOQUEST RJE CINNAMON 2.5 ETHERNET CABLE BLACK RED,Electronics,74.75,74.75,No Discount,New,Available,2017-08-19,0.1,Free Shipping,bhphotovideo
AUDIOQUEST RJE CINNAMON 2.5 ETHERNET CABLE BLACK RED,Electronics,75.95,75.95,No Discount,New,Available,2018-04-03,0.1,Free Shipping,bhphotovideo
AUDIOQUEST RJE CINNAMON 2.5 ETHERNET CABLE BLACK RED,Electronics,75.99,75.99,No Discount,New,Available,2017-03-03,0.1,Undefined,Bestbuy
AUDIOQUEST RJE CINNAMON 2.5 ETHERNET CABLE BLACK RED,Electronics,75.99,75.99,No Discount,New,Available,2018-05-26,0.1,Undefined,Bestbuy
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,29.99,29.99,No Discount,Used,Available,2018-03-30,0.14,Undefined,wirelessmoo
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,71.99,71.99,No Discount,New,Available,2017-03-10,0.14,Undefined,Bestbuy
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,79.96,57.5,28%,New,Available,2017-12-13,0.14,Expedited Shipping,Walmart
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,74.08,74.08,No Discount,New,Available,2017-07-21,0.14,Expedited Shipping,Walmart
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,60.99,60.99,No Discount,New,Available,2017-08-23,0.14,Undefined,Bestbuy
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,67.99,67.99,No Discount,New,Available,2017-08-19,0.14,Free Shipping,bhphotovideo
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,79.96,58.99,26%,New,Available,2017-12-07,0.14,Expedited Shipping,Walmart
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,79.96,59.97,25%,New,Available,2017-11-16,0.14,Expedited Shipping,Walmart
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,79.96,79.96,No Discount,New,Available,2017-10-21,0.14,Expedited Shipping,Walmart
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,24.95,24.95,No Discount,Used,Available,2018-06-20,0.14,Undefined,dwgreatdeals
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,74.08,60.43,18%,New,Available,2017-08-15,0.14,Expedited Shipping,Walmart
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,79.96,72.59,9%,New,Available,2017-11-12,0.14,Expedited Shipping,Walmart
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,74.99,74.99,No Discount,New,Available,2018-06-10,0.14,Undefined,hokie_vt
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,59.99,59.99,No Discount,New,Available,2017-03-30,0.14,Undefined,Bestbuy
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,69.99,69.99,No Discount,New,Available,2017-08-29,0.14,Free Shipping,bhphotovideo
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,69.99,69.99,No Discount,New,Available,2017-03-15,0.14,Undefined,Bestbuy
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,62.99,62.99,No Discount,New,Available,2017-03-04,0.14,Undefined,Bestbuy
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,79.99,79.99,No Discount,New,Available,2017-12-05,0.14,Free Shipping,bhphotovideo
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,79.99,79.99,No Discount,New,Available,2017-08-30,0.14,Undefined,Bestbuy
RAZER NAGA CHROMA MMO GAMING MOUSE 12 PROGRAMMABLE THUMB BUTTONS 16000 DPI WIRED,Electronics,58.99,58.99,No Discount,New,Available,2017-05-01,0.14,Undefined,Bestbuy
DETAILS ABOUT GARMIN DEZL 770LMTHD 7 GPS WITH LIFETIME MAPS & HD TRAFFIC UPDATES,Electronics,379.99,379.99,No Discount,New,Available,2018-01-09,0.44,Standard Shipping,Beach Camera
DETAILS ABOUT GARMIN DEZL 770LMTHD 7 GPS WITH LIFETIME MAPS & HD TRAFFIC UPDATES,Electronics,379.99,379.99,No Discount,New,Available,2017-08-14,0.44,Standard Shipping,Walmart
DETAILS ABOUT GARMIN DEZL 770LMTHD 7 GPS WITH LIFETIME MAPS & HD TRAFFIC UPDATES,Electronics,496.28,496.28,No Discount,New,Available,2018-03-15,0.44,Expedited Shipping,Zoro
